area_id,map_level,map_name,map_id,map_source
zanzi_4_356,4,Pandani,JfiWAt7z7mI,DHIS2
zanzi_4_357,4,Junguni,JD6GSpQn31L,DHIS2
zanzi_4_358,4,Saateni,yRGDEu7nZW9,DHIS2
zanzi_4_359,4,Njia Ya Mtoni,pIlHMnIPbYn,DHIS2
zanzi_4_360,4,Gulioni,PXhG5v5P9ON,DHIS2
zanzi_4_361,4,Gombani,XZxzZVSGDFk,DHIS2
zanzi_4_362,4,Dimani,MltkuT8MDea,DHIS2
zanzi_4_363,4,Pangawe,GbsVLLcHEvx,DHIS2
zanzi_4_364,4,Pangeni,MiEoktS593m,DHIS2
zanzi_4_365,4,Pembeni,Mv6V6kQ0pT8,DHIS2
zanzi_4_366,4,Garnba,KCLi1oZgGgH,DHIS2
zanzi_4_367,4,Dodo,ikGp9vLuwxM,DHIS2
zanzi_4_368,4,Fukuchani,Qew5xwd28vX,DHIS2
zanzi_4_369,4,Gando,DCYIwvcoEGG,DHIS2
zanzi_4_370,4,Donge Karange,H0anyMknHQC,DHIS2
zanzi_4_371,4,Rahaleo,ENwyISkRbg2,DHIS2
zanzi_4_372,4,Jumbi,BlJ9mTYCELh,DHIS2
